date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:40:12	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:12%20GMT	https://allreview.webflow.io/integration/google	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/integration/google	(from https://allreview.webflow.io/)
14:40:13	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:13%20GMT	https://allreview.webflow.io/post/web-analytics-benefits-for-successful-seo	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/post/web-analytics-benefits-for-successful-seo	(from https://allreview.webflow.io/)
14:40:14	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:14%20GMT	https://allreview.webflow.io/post/mobile-seo-vs-dekstop-seo	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/post/mobile-seo-vs-dekstop-seo	(from https://allreview.webflow.io/)
14:40:15	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:15%20GMT	https://allreview.webflow.io/post/the-best-seo-practices-on-2021	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/post/the-best-seo-practices-on-2021	(from https://allreview.webflow.io/)
14:40:16	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:16%20GMT	https://allreview.webflow.io/impressum	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/impressum	(from https://allreview.webflow.io/)
14:40:17	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:17%20GMT	https://allreview.webflow.io/datenschutz	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/datenschutz	(from https://allreview.webflow.io/)
14:40:18	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:18%20GMT	https://allreview.webflow.io/zahlung-und-versand	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/zahlung-und-versand	(from https://allreview.webflow.io/)
14:40:19	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:19%20GMT	https://allreview.webflow.io/widerrufsrecht	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/widerrufsrecht	(from https://allreview.webflow.io/)
14:40:20	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:20%20GMT	https://allreview.webflow.io/features	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/features	(from https://allreview.webflow.io/)
14:40:21	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:21%20GMT	https://allreview.webflow.io/integrations	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/integrations	(from https://allreview.webflow.io/)
14:40:22	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:22%20GMT	https://allreview.webflow.io/about	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/about	(from https://allreview.webflow.io/)
14:40:23	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:23%20GMT	https://allreview.webflow.io/pricing	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/pricing	(from https://allreview.webflow.io/)
14:40:24	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:24%20GMT	https://allreview.webflow.io/blog	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/blog	(from https://allreview.webflow.io/)
14:40:25	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:25%20GMT	https://allreview.webflow.io/contact	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/contact	(from https://allreview.webflow.io/)
14:40:26	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:26%20GMT	https://allreview.webflow.io/pricing-older	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/pricing-older	(from https://allreview.webflow.io/)
14:40:27	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:27%20GMT	https://allreview.webflow.io/utility-pages/start-here	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/utility-pages/start-here	(from https://allreview.webflow.io/)
14:40:28	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:28%20GMT	https://allreview.webflow.io/utility-pages/styleguide	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/utility-pages/styleguide	(from https://allreview.webflow.io/)
14:40:29	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:29%20GMT	https://allreview.webflow.io/agb	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/agb	(from https://allreview.webflow.io/)
14:40:30	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:30%20GMT	https://allreview.webflow.io/utility-pages/changelog	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/utility-pages/changelog	(from https://allreview.webflow.io/)
14:40:31	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:31%20GMT	https://allreview.webflow.io/checkout	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/checkout	(from https://allreview.webflow.io/)
14:40:32	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:32%20GMT	https://allreview.webflow.io/login	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/login	(from https://allreview.webflow.io/)
14:40:33	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:33%20GMT	https://allreview.webflow.io/integration/amazon	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/integration/amazon	(from https://allreview.webflow.io/)
14:40:34	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:34%20GMT	https://allreview.webflow.io/integration/ebay	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/integration/ebay	(from https://allreview.webflow.io/)
14:40:35	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:35%20GMT	https://allreview.webflow.io/integration/google	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/integration/google	(from https://allreview.webflow.io/)
14:40:36	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:36%20GMT	https://allreview.webflow.io/post/web-analytics-benefits-for-successful-seo	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/post/web-analytics-benefits-for-successful-seo	(from https://allreview.webflow.io/)
14:40:37	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:37%20GMT	https://allreview.webflow.io/post/mobile-seo-vs-dekstop-seo	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/post/mobile-seo-vs-dekstop-seo	(from https://allreview.webflow.io/)
14:40:38	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:38%20GMT	https://allreview.webflow.io/post/the-best-seo-practices-on-2021	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/post/the-best-seo-practices-on-2021	(from https://allreview.webflow.io/)
14:40:39	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:39%20GMT	https://allreview.webflow.io/impressum	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/impressum	(from https://allreview.webflow.io/)
14:40:40	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:40%20GMT	https://allreview.webflow.io/datenschutz	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/datenschutz	(from https://allreview.webflow.io/)
14:40:41	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:41%20GMT	https://allreview.webflow.io/zahlung-und-versand	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/zahlung-und-versand	(from https://allreview.webflow.io/)
14:40:42	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2013%20Jun%202023%2014:40:42%20GMT	https://allreview.webflow.io/widerrufsrecht	/home/ubuntu/clone/sites/allreview.io/website_clone/allreview.webflow.io/widerrufsrecht	(from https://allreview.webflow.io/)
